,,,,,,,,,,
2003,CONNECTICUT,MENHADENS **,"46,515",21,"4,655",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2003,DELAWARE,MENHADENS **,"45,871",21,"4,330",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2003,FLORIDA-EAST,MENHADENS **,"35,810",16,"20,608",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2003,MARYLAND,MENHADENS **,"4,231,660","1,919","336,860",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2003,NEW JERSEY,MENHADENS **,"20,450,091","9,276","1,478,493",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2003,NEW YORK,MENHADENS **,"148,575",67,"21,129",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2003,NORTH CAROLINA,MENHADENS **,"48,936,503","22,197","1,748,071",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2003,VIRGINIA,MENHADENS **,"373,867,599","169,585","22,511,216",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2002,CONNECTICUT,MENHADENS **,"1,138,788",517,"291,534",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2002,DELAWARE,MENHADENS **,"83,015",38,"7,902",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2002,FLORIDA-EAST,MENHADENS **,"55,304",25,"30,365",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2002,MARYLAND,MENHADENS **,"4,850,391","2,200","423,271",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2002,NEW JERSEY,MENHADENS **,"24,725,015","11,215","1,577,936",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2002,NEW YORK,MENHADENS **,"6,480",3,"1,065",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2002,NORTH CAROLINA,MENHADENS **,"69,190,601","31,385","5,045,423",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2002,VIRGINIA,MENHADENS **,"364,941,378","165,536","22,113,124",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2001,CONNECTICUT,MENHADENS **,"38,865",18,"9,722",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2001,DELAWARE,MENHADENS **,"53,254",24,"4,291",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2001,FLORIDA-EAST,MENHADENS **,"179,951",82,"79,875",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2001,MARYLAND,MENHADENS **,"4,618,607","2,095","381,750",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2001,NEW JERSEY,MENHADENS **,"26,375,573","11,964","1,506,823",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2001,NEW YORK,MENHADENS **,"296,116",134,"30,523",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2001,NORTH CAROLINA,MENHADENS **,"56,012,398","25,407","4,551,444",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2001,VIRGINIA,MENHADENS **,"487,143,843","220,967","25,859,656",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2000,CONNECTICUT,MENHADENS **,"14,423",7,"1,444",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2000,DELAWARE,MENHADENS **,"47,980",22,"6,790",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2000,FLORIDA-EAST,MENHADENS **,"263,747",120,"112,823",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2000,MARYLAND,MENHADENS **,"4,870,835","2,209","522,909",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2000,NEW JERSEY,MENHADENS **,"31,266,780","14,183","1,875,061",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2000,NEW YORK,MENHADENS **,"282,920",128,"70,202",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2000,NORTH CAROLINA,MENHADENS **,"56,280,111","25,528","3,495,747",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2000,RHODE ISLAND,MENHADENS **,"320,000",145,"19,200",Public,Commercial,Brevoortia ,161731,ACCSPHIST
2000,VIRGINIA,MENHADENS **,"367,130,978","166,530","27,565,919",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1999,CONNECTICUT,MENHADENS **,"30,298",14,"4,550",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1999,DELAWARE,MENHADENS **,"78,551",36,"7,034",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1999,FLORIDA-EAST,MENHADENS **,"288,144",131,"96,637",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1999,MARYLAND,MENHADENS **,"5,721,212","2,595","463,483",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1999,MASSACHUSETTS,MENHADENS **,"904,200",410,"36,168",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1999,NEW JERSEY,MENHADENS **,"31,036,717","14,078","2,429,283",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1999,NEW YORK,MENHADENS **,"11,511",5,"2,917",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1999,NORTH CAROLINA,MENHADENS **,"42,799,082","19,414","2,680,644",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1999,RHODE ISLAND,MENHADENS **,"2,330",1,590,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1999,VIRGINIA,MENHADENS **,"378,158,210","171,531","30,221,972",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1998,CONNECTICUT,MENHADENS **,"338,817",154,"50,829",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1998,DELAWARE,MENHADENS **,"58,048",26,"6,155",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1998,FLORIDA-EAST,MENHADENS **,"301,566",137,"86,872",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1998,MARYLAND,MENHADENS **,"4,463,884","2,025","426,307",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1998,NEW HAMPSHIRE,MENHADENS **,9,0,5,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1998,NEW JERSEY,MENHADENS **,"33,287,641","15,099","2,980,128",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1998,NEW YORK,MENHADENS **,"29,334",13,"3,453",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1998,NORTH CAROLINA,MENHADENS **,"57,976,455","26,298","4,121,666",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1998,RHODE ISLAND,MENHADENS **,"2,018,800",916,"101,020",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1998,VIRGINIA,MENHADENS **,"508,727,795","230,757","40,744,067",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1997,CONNECTICUT,MENHADENS **,"72,329",33,"10,865",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1997,DELAWARE,MENHADENS **,"55,733",25,"6,242",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1997,FLORIDA-EAST,MENHADENS **,"408,492",185,"101,897",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1997,MARYLAND,MENHADENS **,"4,898,967","2,222","481,060",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1997,NEW JERSEY,MENHADENS **,"38,118,579","17,290","2,990,322",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1997,NEW YORK,MENHADENS **,"553,953",251,"55,604",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1997,NORTH CAROLINA,MENHADENS **,"97,727,058","44,329","8,794,213",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1997,RHODE ISLAND,MENHADENS **,"2,836,550","1,287","142,900",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1997,SOUTH CAROLINA,MENHADENS **,170,0,26,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1997,VIRGINIA,MENHADENS **,"497,160,943","225,511","30,035,360",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1996,CONNECTICUT,MENHADENS **,"82,851",38,"12,437",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1996,DELAWARE,MENHADENS **,"100,823",46,"10,098",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1996,FLORIDA-EAST,MENHADENS **,"272,386",124,"81,732",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1996,MASSACHUSETTS,MENHADENS **,"8,500",4,"1,870",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1996,NEW JERSEY,MENHADENS **,"35,516,726","16,110","2,288,850",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1996,NEW YORK,MENHADENS **,"11,135",5,"1,215",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1996,NORTH CAROLINA,MENHADENS **,"53,850,944","24,427","4,858,478",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1996,VIRGINIA,MENHADENS **,"584,295,638","265,035","35,263,375",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1995,CONNECTICUT,MENHADENS **,"255,664",116,"30,679",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1995,DELAWARE,MENHADENS **,"101,300",46,"10,139",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1995,FLORIDA-EAST,MENHADENS **,"660,272",299,"85,848",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1995,MASSACHUSETTS,MENHADENS **,"61,000",28,"2,745",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1995,NEW JERSEY,MENHADENS **,"36,578,407","16,592","1,942,323",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1995,NEW YORK,MENHADENS **,"1,087,978",494,"152,379",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1995,NORTH CAROLINA,MENHADENS **,"58,374,080","26,478","3,560,966",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1995,VIRGINIA,MENHADENS **,"704,447,463","319,535","42,470,929",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1994,CONNECTICUT,MENHADENS **,"100,000",45,"5,000",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1994,DELAWARE,MENHADENS **,"78,700",36,"7,867",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1994,FLORIDA-EAST,MENHADENS **,"1,387,012",629,"150,843",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1994,MARYLAND,MENHADENS **,"3,512,417","1,593","891,430",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1994,NEW JERSEY,MENHADENS **,"38,329,332","17,386","1,997,503",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1994,NEW YORK,MENHADENS **,"961,474",436,"128,657",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1994,NORTH CAROLINA,MENHADENS **,"73,853,902","33,500","3,178,612",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1994,VIRGINIA,MENHADENS **,"513,269,653","232,818","31,006,486",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1993,CONNECTICUT,MENHADENS **,"199,591",91,"9,980",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1993,DELAWARE,MENHADENS **,"164,100",74,"9,850",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1993,FLORIDA-EAST,MENHADENS **,"2,584,766","1,172","247,908",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1993,MAINE,MENHADENS **,"19,520,455","8,854","1,338,385",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1993,MARYLAND,MENHADENS **,"3,085,698","1,400","264,071",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1993,MASSACHUSETTS,MENHADENS **,"1,332,000",604,"53,065",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1993,NEW HAMPSHIRE,MENHADENS **,"3,710",2,557,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1993,NEW JERSEY,MENHADENS **,"28,296,741","12,835","1,391,108",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1993,NEW YORK,MENHADENS **,"1,048,993",476,"119,609",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1993,NORTH CAROLINA,MENHADENS **,"64,711,384","29,353","1,954,299",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1993,VIRGINIA,MENHADENS **,"639,324,195","289,996","38,392,282",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1992,CONNECTICUT,MENHADENS **,"91,200",41,"4,560",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1992,DELAWARE,MENHADENS **,"105,700",48,"5,305",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1992,FLORIDA-EAST,MENHADENS **,"2,746,484","1,246","242,999",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1992,MAINE,MENHADENS **,"14,857,195","6,739","910,046",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1992,MARYLAND,MENHADENS **,"2,295,039","1,041","185,838",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1992,MASSACHUSETTS,MENHADENS **,"6,606,593","2,997","263,749",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1992,NEW HAMPSHIRE,MENHADENS **,"25,920",12,"1,495",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1992,NEW JERSEY,MENHADENS **,"27,470,906","12,461","1,288,804",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1992,NEW YORK,MENHADENS **,"1,131,701",513,"126,842",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1992,NORTH CAROLINA,MENHADENS **,"57,515,712","26,089","1,744,030",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1992,SOUTH CAROLINA,MENHADENS **,"1,300",1,260,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1992,VIRGINIA,MENHADENS **,"574,826,830","260,740","28,712,218",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1991,CONNECTICUT,MENHADENS **,"96,300",44,"4,815",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1991,DELAWARE,MENHADENS **,"280,100",127,"14,005",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1991,FLORIDA-EAST,MENHADENS **,"2,495,968","1,132","223,939",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1991,MAINE,MENHADENS **,"16,107,463","7,306","1,263,781",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1991,MARYLAND,MENHADENS **,"3,540,179","1,606","547,654",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1991,MASSACHUSETTS,MENHADENS **,"6,326,300","2,870","271,055",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1991,NEW HAMPSHIRE,MENHADENS **,"204,000",93,"8,160",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1991,NEW JERSEY,MENHADENS **,"16,597,402","7,529","754,620",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1991,NEW YORK,MENHADENS **,"650,150",295,"64,805",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1991,NORTH CAROLINA,MENHADENS **,"110,528,754","50,136","3,002,829",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1991,VIRGINIA,MENHADENS **,"601,187,849","272,697","30,032,372",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1990,CONNECTICUT,MENHADENS **,"96,706",44,"4,837",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1990,DELAWARE,MENHADENS **,"140,500",64,"8,429",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1990,FLORIDA-EAST,MENHADENS **,"2,636,496","1,196","388,701",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1990,MAINE,MENHADENS **,"5,744,597","2,606","484,590",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1990,MARYLAND,MENHADENS **,"2,634,223","1,195","204,727",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1990,MASSACHUSETTS,MENHADENS **,"1,361,900",618,"57,086",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1990,NEW HAMPSHIRE,MENHADENS **,"264,500",120,"5,880",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1990,NEW JERSEY,MENHADENS **,"9,041,459","4,101","537,697",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1990,NEW YORK,MENHADENS **,"649,710",295,"68,955",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1990,NORTH CAROLINA,MENHADENS **,"72,231,989","32,764","1,820,654",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1990,VIRGINIA,MENHADENS **,"704,564,911","319,589","35,126,005",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1989,CONNECTICUT,MENHADENS **,"148,500",67,"7,420",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1989,DELAWARE,MENHADENS **,"90,500",41,"4,455",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1989,FLORIDA-EAST,MENHADENS **,"1,372,505",623,"124,261",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1989,MAINE,MENHADENS **,"380,600",173,"9,231",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1989,MARYLAND,MENHADENS **,"6,166,000","2,797","387,437",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1989,NEW HAMPSHIRE,MENHADENS **,"5,200",2,572,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1989,NEW JERSEY,MENHADENS **,"2,854,500","1,295","208,520",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1989,NEW YORK,MENHADENS **,"449,100",204,"39,478",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1989,NORTH CAROLINA,MENHADENS **,"66,756,288","30,280","1,808,906",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1989,VIRGINIA,MENHADENS **,"612,162,300","277,675","29,101,230",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1988,CONNECTICUT,MENHADENS **,"192,700",87,"21,710",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1988,DELAWARE,MENHADENS **,"127,700",58,"8,107",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1988,FLORIDA-EAST,MENHADENS **,"1,026,228",465,"78,920",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1988,MAINE,MENHADENS **,"19,687,800","8,930","411,669",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1988,MARYLAND,MENHADENS **,"6,430,200","2,917","358,839",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1988,NEW HAMPSHIRE,MENHADENS **,"4,556",2,911,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1988,NEW JERSEY,MENHADENS **,"1,984,200",900,"150,646",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1988,NEW YORK,MENHADENS **,"504,100",229,"41,558",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1988,NORTH CAROLINA,MENHADENS **,"73,715,713","33,437","2,566,832",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1988,SOUTH CAROLINA,MENHADENS **,500,0,266,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1988,VIRGINIA,MENHADENS **,"550,556,300","249,731","27,591,470",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1987,CONNECTICUT,MENHADENS **,"94,900",43,"4,745",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1987,DELAWARE,MENHADENS **,"22,100",10,"1,478",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1987,FLORIDA-EAST,MENHADENS **,"2,776,822","1,260","207,556",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1987,MAINE,MENHADENS **,"18,668,600","8,468","347,500",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1987,MARYLAND,MENHADENS **,"5,793,700","2,628","349,763",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1987,MASSACHUSETTS,MENHADENS **,"1,216,200",552,"36,624",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1987,NEW JERSEY,MENHADENS **,"2,563,300","1,163","190,492",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1987,NEW YORK,MENHADENS **,"206,795",94,"23,918",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1987,NORTH CAROLINA,MENHADENS **,"55,498,571","25,174","1,624,511",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1987,SOUTH CAROLINA,MENHADENS **,"3,934",2,561,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1987,VIRGINIA,MENHADENS **,"615,523,000","279,199","30,732,694",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1986,CONNECTICUT,MENHADENS **,"254,400",115,"12,720",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1986,DELAWARE,MENHADENS **,"20,100",9,"1,202",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1986,FLORIDA-EAST,MENHADENS **,"7,579,674","3,438","301,873",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1986,MAINE,MENHADENS **,"22,614,600","10,258","380,826",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1986,MARYLAND,MENHADENS **,"5,449,400","2,472","361,787",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1986,NEW JERSEY,MENHADENS **,"2,453,600","1,113","180,629",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1986,NEW YORK,MENHADENS **,"399,650",181,"45,626",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1986,NORTH CAROLINA,MENHADENS **,"66,378,260","30,109","1,591,037",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1986,SOUTH CAROLINA,MENHADENS **,"9,952",5,"1,972",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1986,VIRGINIA,MENHADENS **,"445,674,400","202,157","22,815,277",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1985,CONNECTICUT,MENHADENS **,"234,800",107,"11,740",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1985,DELAWARE,MENHADENS **,"176,200",80,"14,096",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1985,FLORIDA-EAST,MENHADENS **,"5,770,965","2,618","131,952",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1985,MAINE,MENHADENS **,"33,192,800","15,056","677,403",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1985,MARYLAND,MENHADENS **,"5,371,800","2,437","278,082",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1985,NEW JERSEY,MENHADENS **,"2,879,800","1,306","177,862",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1985,NEW YORK,MENHADENS **,"901,800",409,"99,523",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1985,NORTH CAROLINA,MENHADENS **,"97,738,403","44,334","2,330,061",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1985,SOUTH CAROLINA,MENHADENS **,"7,938",4,796,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1985,VIRGINIA,MENHADENS **,"639,517,500","290,083","29,125,145",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1984,CONNECTICUT,MENHADENS **,"186,900",85,"9,345",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1984,DELAWARE,MENHADENS **,"208,000",94,"14,560",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1984,FLORIDA-EAST,MENHADENS **,"8,478,658","3,846","233,130",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1984,MAINE,MENHADENS **,"17,806,000","8,077","401,679",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1984,MARYLAND,MENHADENS **,"5,363,800","2,433","269,320",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1984,NEW JERSEY,MENHADENS **,"2,293,000","1,040","155,219",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1984,NEW YORK,MENHADENS **,"692,500",314,"69,749",Public,Commercial,Brevoortia ,161731,ACCSPHIST
